Country,Organism,Antibiotic,SurveyYear,Interpretation
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,R
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,S
Mexico,Klebsiella pneumoniae,Methicillin,2017,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,I
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,S
Mexico,Klebsiella pneumoniae,Methicillin,2018,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,I
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,S
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2019,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,I
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2020,R
Mexico,Klebsiella pneumoniae,Methicillin,2020,S
Mexico,Klebsiella pneumoniae,Methicillin,2021,R
Mexico,Klebsiella pneumoniae,Methicillin,2021,I
Mexico,Klebsiella pneumoniae,Methicillin,2021,S
Mexico,Klebsiella pneumoniae,Methicillin,2021,R
Mexico,Klebsiella pneumoniae,Methicillin,2021,R
Mexico,Klebsiella pneumoniae,Methicillin,2021,R
